afotik|afo·tik [a] tanpa sinar (msl daerah laut yg dalam atau gua)
afrasia|af·ra·sia [n Ling] ketidakmampuan untuk mengungkapkan atau memakai ujaran yg dibentuk menurut pola gramatikal
afrikat|af·ri·kat [n Ling] gabungan bunyi hambat dan frikatif
afrit|af·rit [n] setan atau jin yg melakukan pekerjaan dng daya dan cara yg keji
afrodisiak|af·ro·di·si·ak [n] 1.[Kim] zat kimia yg digunakan untuk merangsang daya seksual, spt yohimbina
afsun|af·sun [n] pesona
afuah|afu·ah ? afwah
afwah|af·wah [n] tuah (oleh kesucian): <i>berkat --
aga|1:Aga [n] gelar bangsawan di Turki, yg juga dipergunakan di India, Pakistan, Bangladesh: --<i> Khan
aga|2:aga [a] angkuh
aga|3:aga [n] penduduk asli Pulau Bali
agah|agah [v] ber·a·gah [v] beragah-agah
agak|agak 1 [n] perkiraan
agak-agih|agak-agih, meng·a·gak-a·gih·kan [v] 1 menerangkan (mengatakan, memberitahukan) dng jelas
agal|1:agal [n] serat kulit batang gebang (untuk dibuat tali)
agal|2:agal [n] penyu yg besar sekali
agalaksia|aga·lak·sia [a Dok] dl keadaan tidak keluarnya air susu
agam|1:agam [a] besar, gagah, kuat, dan tegap: <i>tubuhnya --
agam|2:agam [a] tidak ada akhir
agama|aga·ma [n] ajaran, sistem yg mengatur tata keimanan (kepercayaan) dan peribadatan kpd Tuhan Yang Mahakuasa serta tata kaidah yg berhubungan dng pergaulan manusia dan manusia serta lingkungannya: --<i> Islam
agamais|aga·ma·is [a] agamawi
agamawi|aga·ma·wi [a] bersifat agama: <i>bangsa kita adalah bangsa yg --
agamen|aga·men [n] sel hasil pembelahan yg terjadi pd hewan bersel satu
agamet|aga·met [n] sel tunggal yg mampu berkembang biak tanpa perkawinan
agami|aga·mi [n] kelompok manusia yg tidak mempunyai peraturan yg mengharuskan atau melarang perkawinan
agamis|aga·mis ? agamais
agamogenesis|aga·mo·ge·ne·sis [n] perkembangbiakan tanpa perkawinan
agan|1:agan [Mk] ber·a·gan [v] bermaksud
agan|2:agan [v], meng·a·gan [v] mengganggu
agan|3:agan [Sd n] juragan
agape|aga·pe [n Kat] perjamuan persaudaraan yg dilangsungkan sesudah ibadat ekaristi dng mengundang umat yg kurang mampu
agar|agar [p] kata penghubung untuk menandai harapan
agar-agar|agar-agar [n] 1. ganggang laut yg dapat dimakan
agas|agas [n] 1. nyamuk kecil, yg apabila menyengat pedih sekali, warnanya abu-abu
agel|agel ? 1agal
agen|agen [n] 1. [Ek] orang atau perusahaan perantara yg meng-usahakan penjualan bagi perusahaan lain atas nama peng-usaha
agenda|agen·da [n] 1. buku catatan yg bertanggal untuk satu tahun: <i>acara rapat itu telah dicatat dl --
agens|agens [n] 1. [Ling] nomina yg menampilkan perbuatan, yg menyebabkan atau yg memulai suatu kejadian, atau yg mempengaruhi suatu proses
agentif|agen·tif [a Ling] bersifat pelaku
agih|agih [v] bagi
agil|agil [n Lay] bagian kapal
agio|agio [n Ek] selisih lebih antara hasil penjualan saham pd waktu emisi dan nilai nominalnya
agiria|agi·ria [n Dok] keadaan tidak terdapat konvolusi permukaan otak krn gangguan perkembangan
agitasi|agi·ta·si [n] 1. hasutan kpd orang banyak (untuk mengadakan huru-hara, pemberontakan, dsb), biasanya dilakukan oleh tokoh atau aktivis partai politik
agitatif|agi·ta·tif [a] bersifat agitasi (tt tulisan, pidato, dsb)
agitator|agi·ta·tor [n] orang yg melakukan agitasi
aglikon|ag·li·kon [n Kim] senyawa organik (spt fenol atau alkohol) yg bersenyawa dng bagian glikosida yg bergula
aglomerasi|ag·lo·me·ra·si [n] 1. [Ek] pengumpulan atau pemusatan dl lokasi atau kawasan tertentu: <i>Pemerintah DKI menetapkan daerah Pulogadung sbg tempat -- pabrik
aglomerat|ag·lo·me·rat [n] [Geo] 1. gumpalan batuan yg terdiri atas komponen batu bersudut, batu bulat, atau kerikil yg pekat menjadi satu krn adanya bahan perekat (msl tanah liat)
aglutinasi|ag·lu·ti·na·si [n] 1. [Bio] penggumpalan butir-butir darah merah, bakteri, tepung sari, dan spermatozoa yg disebabkan oleh penambahan aglutinin dr bahan yg bersangkutan
aglutinat|ag·lu·ti·nat [n Kim] lekatan bersama menjadi massa, digunakan sbg tes untuk mengetahui apakah darah seseorang yg sehat dapat dipindahkan ke dl tubuh seseorang yg sakit
aglutinatif|ag·lu·ti·na·tif [a Ling] berkaitan dng aglutinasi
aglutinin|ag·lu·ti·nin [n] 1. [Bio] substansi yg dapat menyebabkan penggumpalan bakteri atau sel darah merah
agnosia|ag·no·sia [n Dok] ketidaksanggupan mengenali benda dan artinya, biasanya disebabkan oleh kerusakan pd otak atau susunan saraf
agnostik|ag·nos·tik [n] orang yg berpandangan bahwa kebenaran tertinggi (msl Tuhan) tidak dapat diketahui dan mungkin tidak akan dapat diketahui
agnostisisme|ag·nos·ti·sis·me [n Sos] paham yg mempertahankan pendirian bahwa manusia itu kekurangan informasi atau kemampuan rasional untuk membuat pertimbangan tt kebenaran tertinggi
agogo|ago·go [n] tarian dng diiringi musik pop di kelab malam, diskotik, dsb
agometer|ago·me·ter [n El] alat untuk mengatur aliran listrik
agon|1:agon [n Sas] adegan dl drama yg menunjukkan perdebatan (perselisihan) antara tokoh protagonis dan tokoh antagonis
agon|2:agon [n Lay] garis di peta yg menghubungkan tempat-tempat yg variasinya nol
agonia|ago·nia [Dok] 1. [n] penderitaan berat
agonis|ago·nis [n Bio] penggerak utama atau otot yg secara langsung bertanggung jawab atas perubahan posisi suatu bagian
agonistik|ago·nis·tik [n Bio] perilaku yg meliputi sikap untuk berkelahi, melarikan diri, atau menyerang
agorafobia|ago·ra·fo·bia [n Psi] rasa takut ketika berada di tempat yg ramai
agradasi|ag·ra·da·si [n Geo] proses peninggian tanah krn endapan bahan yg berasal dr denudasi sungai
agrafia|ag·ra·fia [n Dok] ketidakmampuan menulis sbg akibat kerusakan atau luka pd otak
agraria|ag·ra·ria [n] 1. urusan pertanian atau tanah pertanian
agraris|ag·ra·ris [a] 1. mengenai pertanian atau tanah pertanian
agregasi|ag·re·ga·si [n] 1. pengumpulan sejumlah benda yg terpisah-pisah menjadi satu
agregat|ag·re·gat [n] 1. hasil proses agregasi
agregatif|ag·re·ga·tif [a] bersifat agregasi: <i>pengekangan thd kecen-derungan impor harus tetap dilakukan dng pengendalian permintaan domestik secara --
agresi|ag·re·si [n] 1. penyerangan suatu negara thd negara lain
agresif|ag·re·sif [a] 1. bersifat atau bernafsu menyerang
agresivitas|ag·re·si·vi·tas [n] hal (sifat, tindak) agresif
agresor|ag·re·sor [n] orang atau negara yg menyerang pihak lain
agrestal|ag·res·tal [n] tumbuhan liar pd tanah pertanian
agribisnis|ag·ri·bis·nis ? agrobisnis
agriologi|ag·ri·o·lo·gi [n Antr] pengkajian sejarah dan adat istiadat suku primitif
agripnia|ag·rip·nia [n Dok] keadaan tidak dapat tidur
agrisilvikultur|ag·ri·sil·vi·kul·tur [n] pertanian rakyat yg dilakukan di areal kehutanan
agrobis|ag·ro·bis [n] [kp] agrobisnis
agrobisnis|ag·ro·bis·nis [n] usaha yg berhubungan dng (tanah) pertanian
agroekonomi|ag·ro·e·ko·no·mi [n] hal ihwal ekonomi yg bersangkutan dng pertanian
agroekosistem|ag·ro·e·ko·sis·tem [n Tan] pertanian yg bersifat hubungan timbal balik antara sekelompok manusia (masyarakat) dan lingkungan fisik dr lingkungan hidupnya guna memungkinkan kelangsungan hidup kelompok manusia (masyarakat) itu
agrogeologi|ag·ro·ge·o·lo·gi [n] ilmu tt lapisan muka bumi (tanah dsb) untuk usaha pertanian
agroikos|ag·ro·i·kos [n Sas] pelaku yg berperan sbg pemain yg menjadi bulan-bulanan atau bahan tertawaan
agroindustri|ag·ro·in·dus·tri [n] industri di bidang pertanian
agrokimia|ag·ro·ki·mia [n] bahan kimia untuk pertanian, msl insektisida
agrologi|ag·ro·lo·gi [n] cabang ilmu pertanian yg menyelidiki asal, struktur, analisis, dan klasifikasi tanah, khusus dl hubungannya dng produksi tanaman
agronom|ag·ro·nom [n] pakar agronomi
agronomi|ag·ro·no·mi [n] cabang ilmu pertanian yg berkenaan dng teori dan praktik produksi tanaman dan pengelolaan tanah secara ilmiah
agrostologi|ag·ros·to·lo·gi [n] ilmu tt jenis rumput, klasifikasi, serta pengelolaan dan pemanfaatannya
agrowisata|ag·ro·wi·sa·ta [n] wisata yg sasarannya adalah pertanian (perkebunan, kehutanan, dsb)
aguk|aguk [n] hiasan pd kalung (untuk anak-anak atau pengantin perempuan)
agul|agul [a] sombong
agun|agun [Mk n] cagar(an)
agung|1:agung [a] besar
agung|2:agung ? gung
agus|agus [n] 1. sebutan atau panggilan untuk anak laki-laki
agustus|Agus·tus [n] bulan ke-8 tahun Masehi (31 hari)
agut|agut [Mk] meng·a·gut-a·gut [v] membuka-buka mulut krn kehabisan napas (spt ikan yg hampir mati)
agut-agut|agut-agut [n] burung bubut, <i>Ceneropus curycorcus
ah|ah [p] kata seru yg menyatakan perasaan kecewa, menyesal, keheranan, tidak setuju: --<i> , jangan marah dulu, nanti akan saya terangkan duduk perkaranya
ahad|Ahad [n] 1. hari pertama dl jangka waktu satu minggu
ahadiat|aha·di·at [Ar n] 1. keesaan (tt Tuhan)
ahimsa|ahim·sa [n] 1. ajaran agama Hindu dan Buddha untuk tidak menyakiti makhluk apa pun dan menghindari kekerasan
ahistoris|ahis·to·ris [a] berlawanan dng sejarah: <i>memahami kultur lama tanpa memedulikan aspirasi sejarah yg melahirkannya adalah sikap yg --
ahkam|ah·kam [ark n] hukum
ahli|1:ah·li 1 [n] orang yg mahir, paham sekali dl suatu ilmu (kepandaian)
ahli|2:ah·li [n] anggota
ahli negara|ah·li ne·ga·ra [n] orang yg paham benar tt ketatanegaraan
ahlulbait|ah·lul·ba·it [Ar n] 1. ahli bait
ahlulkitab|ah·lul·ki·tab [Ar n] ahli kitab
ahlulkubur|ah·lul·ku·bur [Ar n] ahli kubur
ahlunujum|ah·lu·nu·jum [Ar n] ahli nujum
ahlusuluk|ah·lu·su·luk [Ar n] ahli suluk
ahlusunah|ah·lu·su·nah [Ar n] ahli sunah (waljamaah)
ahmak|ah·mak [a kl] bodoh
ahmar|ah·mar [Ar a] merah
aho|aho [p] kata seru untuk menyatakan heran, terkejut, dsb
ahsan|ah·san [Ar a] lebih baik
ahwal|ah·wal [n] keadaan
ai|ai [p] kata seru untuk menyatakan heran dsb: --<i> , dr mana kauperoleh bunga-bunga itu?
aib|aib 1 [a] malu : <i>bagimu, itu adalah -- yg tiada terhapuskan lagi
aih|aih ? ai
ain|1:ain [n] 1. mata
ain|2:ain [n] nama huruf ke-18 abjad Arab
ainulbanat|ai·nul·ba·nat [kl n] kain yg elok
ainulyakin|ai·nul·ya·kin [v] menjadi yakin benar (krn telah menyaksikan sendiri)
ainunjariah|ai·nun·ja·ri·ah [Ar n] mata air yg mengalir
air|air [n] 1. cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yg terdapat dan diperlukan dl kehidupan manusia, hewan, dan tumbuhan yg secara kimiawi mengandung hidrogen dan oksigen
aja|aja [ark n] sebutan putri bangsawan (Deli)
ajab|1:ajab [a] heran
ajab|2:ajab ? azab
ajaib|1:aja·ib 1 [a] ganjil
ajaib|2:aja·ib [n Bio] anyaman yg terjadi pd gumpalan ginjal yg arteri darahnya berubah menjadi kapiler, kemudian bersatu kembali menjadi arteri
ajak|1:ajak [v], meng·a·jak [v] 1 meminta (menyilakan, menyuruh, dsb) supaya turut (datang dsb): <i>Ibu ~ aku pergi ke pasar</i>
ajak|2:ajak [Mk] [p] serupa (dng)
ajak|3:ajak [n] anjing hutan, <i>Cuon javanicus
ajal|ajal [n] batas hidup yg telah ditentukan Tuhan, saat mati, janji akan mati: <i>menemui -- nya
ajang|ajang 1. [n] tempat untuk makan sesuatu (piring dsb)
ajar|ajar [n] petunjuk yg diberikan kpd orang supaya diketahui (diturut)
ajar-ajar|ajar-ajar [kl n] pertapa
ajek|ajek [Jw a] tetap
ajektiva|ajek·ti·va ? adjektiva
ajengan|ajeng·an [Sd n] orang terkemuka, terutama guru agama Islam
aji|1:aji [a] 1. berharga sekali dan dianggap bertuah (tt benda keramat)
aji|2:aji [n] baginda
aji-aji|1:aji-aji [n] benda atau mantra yg dijaga dan dirawat secara baik krn dianggap dan dirasakan memiliki kekuatan gaib
aji-aji|2:aji-aji [n] n ikan laut, <i>Seriola nigrafasciata
ajigineng|aji·gi·neng [Jw n] pengetahuan mengenai teknik bersanggama
ajir|ajir [n] sepotong kayu dsb yg ditancapkan di tanah untuk merambatkan tanaman
ajisaka|Aji·sa·ka [n] raja (di Jawa) yg menurut legenda menemukan kalender dan alfabet Jawa
ajnabi|aj·na·bi [Ar n] 1. orang asing
ajnas|aj·nas [Ar n] jenis
ajojing|ajo·jing [n cak] dansa dng gerakan berjingkrak
ajre|aj·re [n Sas] bentuk drama tradisional Bali
aju|aju, meng·a·ju·kan [v] 1. mengemukakan (usul, permintaan, sanggahan, protes, dsb): <i>ia ~ beberapa pertanyaan kpd ketua
ajudan|aju·dan [n] [Mil] perwira yg diperbantukan kpd raja, presiden, atau perwira tinggi, biasanya diberi tugas mengurus segala keperluan yg berhubungan dng pekerjaannya
ajufan|aju·fan ? adjuvan
ajujah|aju·jah [n] ucapan tidak benar yg memburuk-burukkan
ajuk|1:ajuk [v], meng·a·juk [v] 1. menduga (kedalaman laut dsb)
ajuk|2:ajuk [v], meng·a·juk [v] meniru tingkah laku orang (dng maksud mengejek dsb)
ajun|1:ajun [Mk a] menyimpang jauh dr sasaran (tujuan)
ajun|2:ajun [n] maksud
ajun|3:ajun [n] 1. pembantu (dl jabatan): --<i> jaksa
ajung|1:ajung ? jung
ajung|2:ajung ? 3ajun
ajur|ajur [v] remuk
ajuster|ajus·ter [n] 1. penasihat hukum
akad|1:akad [n] janji
akad|2:Akad ? Ahad
akademi|aka·de·mi [n] 1. lembaga pendidikan tinggi, kurang lebih 3 tahun lamanya, yg mendidik tenaga profesional: --<i> militer
akademik|aka·de·mik [a] akademis
akademikus|aka·de·mi·kus [n] 1. orang yg berpendidikan perguruan tinggi
akademis|aka·de·mis [a] 1. mengenai (berhubungan dng) akademi: <i>soal-soal --
akademisi|aka·de·mi·si [n] 1. orang yg berpendidikan tinggi
akaid|aka·id [Ar n] kepercayaan agama yg telah pasti dan tidak boleh dipersoalkan lagi
akak|akak [a cak]kakak
akal|akal [n] 1. daya pikir (untuk memahami sesuatu dsb)
akan|1:akan [adv] (untuk menyatakan sesuatu yg hendak terjadi, berarti) hendak: <i>disangkanya hari -- hujan
akan|2:akan [p] 1. (sbg kata perangkai untuk menghubungkan verba dsb dng pelengkapnya yg berarti:) kepada: <i>ia lupa -- orang tuanya
akang|akang [n Sd] abang
akapela|aka·pe·la [n] paduan suara tanpa iringan alat musik yg lazim dilakukan di gereja kecil
akar|akar [n] 1. bagian tumbuhan yg biasanya tertanam di dl tanah sbg penguat dan pengisap air serta zat makanan: ~<i> pohon ini dapat dibuat obat</i>
akas|1:akas [a] tangkas gerak-geriknya
akas|2:akas ? akasa
akas kaya|akas ka·ya ? kaskaya
akasa|aka·sa ? angkasa
akasia|aka·sia [n] pohon atau perdu yg tumbuh di daerah tropis, bunganya berwarna kuning atau putih berangkai-rangkai
akatalepsia|aka·ta·lep·sia [n Psi] keterbatasan daya penangkapan
akbar|ak·bar [a] besar: <i>rapat --
akekah|ake·kah ? akikah
akene|ake·ne [n Bot] buah kering yg hanya berbiji satu, setelah matang kulit buahnya tetap tidak terbuka
akeo|akeo [Cn n] anak laki-laki
akh|akh [p] ah!
akhbar|akh·bar [n] 1. kabar
akhir|akhir [n] 1. belakang
akhirat|akhi·rat [n] alam setelah kehidupan di dunia
akhirulkalam|akhi·rul·ka·lam [n] ungkapan yg dipakai untuk mengakhiri surat, uraian, pidato, dsb
akhirusanah|akhi·ru·sa·nah [n] akhir tahun: <i>khataman Alquran kali ini merupakan khataman -- menjelang bulan Ramadan
akhlak|akh·lak [n] budi pekerti
akhlaki|akh·la·ki [a] 1. memiliki akhlak (budi pekerti)
akhlas|akh·las ? ikhlas
akhtaj|akh·taj [kl n] orang yg takluk
akhwan|akh·wan ? ikhwan
akhwat|akh·wat [Ar n] (bentuk jamak) 1. saudara perempuan
aki|1:aki [n] nenek laki-laki
aki|2:aki [n] 1. alat untuk menghimpun tenaga listrik (dipakai pd mesin mobil dsb)
akibat|aki·bat [n] sesuatu yg merupakan akhir atau hasil suatu peristiwa (perbuatan, keputusan)
akidah|aki·dah [n Isl] kepercayaan dasar
akikah|aki·kah [n Isl] 1. penyembelihan ternak (spt kambing atau lembu) sbg pernyataan syukur orang tua atas kelahiran anaknya, lazimnya dilaksanakan pd hari ketujuh
akil|akil [ark a] berakal
aklamasi|ak·la·ma·si [n] pernyataan setuju secara lisan dr seluruh peserta rapat dsb thd suatu usul tanpa melalui pemungutan suara: <i>usul itu diterima secara --
aklasia|ak·la·sia [n Dok] keadaan dapat rileks, tegang terus, biasanya mengenai otot jantung atau lainnya
akli|ak·li [a] bersifat akal
akliah|ak·li·ah [a] masuk akal
aklimasi|ak·li·masi ? aklimatisasi
aklimatisasi|ak·li·ma·ti·sa·si [n] 1. penyesuaian (diri) dng iklim, lingkungan, kondisi, atau suasana baru
akmal|ak·mal [a] amat sempurna
akolade|ako·la·de [n] tanda kurung besar
akomodasi|ako·mo·da·si [n] 1. sesuatu yg disediakan untuk memenuhi kebutuhan, msl tempat menginap atau tempat tinggal sementara bagi orang yg bepergian: <i>dia bertugas menyiapkan -- bagi para tamu yg datang dr luar daerah
akomodatif|ako·mo·da·tif [a] bersifat dapat menyesuaikan diri
akomodir|ako·mo·dir ? akomodasi
akor|1:akor ? akur
akor|2:akor [n Mus] kombinasi tiga nada atau lebih yg bersuara sama dl satu oktaf
akordeon|akor·de·on [n] alat musik yg dapat dilipat yg dilengkapi dng bilah gamitan (udara akan bertiup dng kuat apabila pemuput udara digerakkan dng tangan)
akrab|1:ak·rab [a] dekat dan erat (tt persahabatan)
akrab|2:ak·rab [Ar n] kala (nama rasi, gugusan bintang)
akreditasi|ak·re·di·ta·si [n] 1. pengakuan thd lembaga pendidikan yg diberikan oleh badan yg berwenang setelah dinilai bahwa lembaga itu memenuhi syarat kebakuan atau kriteria tertentu
akriflavina|ak·rif·la·vi·na [n Kim] hablur cokelat pembasmi kuman dan pencegah infeksi
akrilat|ak·ri·lat [n Kim] ester atau garam yg mengandung gugus CH2=CHCOO atau ion CH2CHCOO
akrilik|ak·ri·lik [a Kim] 1. berkaitan dgn atau terbuat dr polimer ester poliakrilat
akrobat|ak·ro·bat [n] kemahiran dl melakukan berbagai ketangkasan (spt berjalan di atas tali, naik sepeda beroda satu, menerbangkan pesawat udara)
akrobatik|ak·ro·ba·tik [n] 1. pertunjukan atau peragaan yg dilakukan seorang pemain akrobat: <i>permainan --
akrofobia|ak·ro·fo·bia [n Psi] rasa takut yg abnormal apabila berada di tempat yg tinggi
akromegali|ak·ro·me·ga·li [n Dok] penyakit yg ditandai dng membesarnya ujung anggota badan, spt hidung, dagu, telinga, dan kaki
akrometer|ak·ro·me·ter [n Tek] alat untuk mengukur kerapatan minyak
akromion|ak·ro·mi·on [n Anat] tulang pd bahu yg dibentuk oleh tonjolan lateral dr tulang belikat
akronim|ak·ro·nim [n Ling]kependekan yg berupa gabungan huruf atau suku kata atau bagian lain yg ditulis dan dilafalkan sbg kata yg wajar (msl <i>mayjen</i> mayor jenderal, <i>rudal</i> peluru kendali, dan <i>sidak</i> inspeksi mendadak)
aksa|ak·sa [kl a] jauh
aksara|ak·sa·ra [n Ling] 1. sistem tanda grafis yg digunakan manusia untuk berkomunikasi dan sedikit banyaknya mewakili ujaran
aksarawan|ak·sa·ra·wan [n] orang yg mampu membaca dan menulis
aksarawati|ak·sa·ra·wa·ti [n] orang (perempuan) yg mampu membaca dan menulis
akseleran|ak·se·le·ran [n Kim] zat yg digunakan untuk mempercepat suatu proses
akselerasi|ak·se·le·ra·si [n] 1. proses mempercepat
akselerator|ak·se·le·ra·tor [n] sesuatu (sarana) yg dapat menambah kecepatan
akselerometer|ak·se·le·ro·me·ter [n] alat untuk mengukur percepatan
aksen|ak·sen [n] 1. [Ling] tekanan suara pd kata atau suku kata: <i>suku kata yg mengandung pepet dl bahasa Indonesia tidak mendapat --
aksentologi|ak·sen·to·lo·gi [n Ling] telaah sistematis tt tekanan
aksentuasi|ak·sen·tu·a·si [n] 1. [Ling] pemberian tekanan suara pd suku kata atau kata
aksep|ak·sep [n Ek] surat pengakuan utang
akseptabel|ak·sep·ta·bel [a] 1. dapat atau pantas diterima
akseptabilitas|ak·sep·ta·bi·li·tas [n] hal dapat diterima
akseptasi|ak·sep·ta·si [n] 1. penerimaan
akseptor|ak·sep·tor [n] 1. orang yg menerima serta mengikuti (pelaksanaan) program keluarga berencana
akses|1:ak·ses [n] jalan masuk: <i>seluruh pembangunan -- ini dibiayai oleh dana obligasi</i>
akses|2:ak·ses [n El] pencapaian berkas di disket untuk penulisan atau pembacaan data
aksesibilitas|ak·se·si·bi·li·tas [n] hal dapat dijadikan akses
aksesori|ak·se·so·ri [n] 1. barang tambahan
aksi|ak·si 1. [n] gerakan: --<i> pengumpulan dana</i>
aksidental|ak·si·den·tal [n Mus] tanda yg digunakan dl notasi musik untuk menunjukkan perubahan atau pergantian kromatis
aksila|ak·si·la [n Bot] sudut antara tangkai daun dan batang tempat tunas tumbuh
